product_id,Product_Prices,Original_Crawled_URLs,Raw_Entire_Dataset,Product_Classes,Raw_Product_Categories
26680,539,http://www.vatanbilgisayar.com/hc_v100-video-kamerabeyaz.html,PANASONIC HC_V100 VİDEO KAMERA(beyaz),107,Tüketici Elektroniği > Video Kameralar > Flash Bellek Kamera > PANASONIC
26687,699,http://www.vatanbilgisayar.com/hdr-cx240eb-video-kamera.html,SONY HDR-CX240EB VIDEO KAMERA,19,Tüketici Elektroniği > Video Kameralar > Flash Bellek Kamera > SONY
26868,230,http://www.vatanbilgisayar.com/deskjet-2645-yazici-tarayici-fotokopifaks.html,"DESKJET 2645 YAZICI ,TARAYICI ,FOTOKOPİ,FAKS D4H22C",40,Yazıcı > İnkjet Çok Fonksiyonlu Yazıcılar > Fakslı Yazıcı > HP
26900,1463,"http://www.istanbulbilisim.com.tr/sony-xperia-z2-beyaz-cep-telefonu-fiyati,118147.html",Sony Xperia Z2 Beyaz Cep Telefonu,93,Cep Telefonu > SONY
27442,1741,http://www.webdenal.com/apple-mh182tu-a-gold_728109.html,"Ipad Air 2 Mh182tu-a Wi-fi 64 Gb 9.7"" Ios 8 Gold",246,Bilgisayar > Tablet
27888,1696,http://www.ereyon.com.tr/urun/apple-ipad-air-mh182tu-a-tablet.aspx,"Apple iPad Air 2 MH182TU/A 64Gb Wi-Fi Altın Sarısı Retina Ekranlı 9.7"" Tablet",246,Bilgisayar > Bilgisayarlar > Tablet
28265,10,http://www.vatanbilgisayar.com/8gb-cruzer-switch--usb-bellek.html,Sandisk 8GB Cruzer Switch USB 2.0 Bellek SDCZ52-008G-B35,191,OEM Ürünleri > USB Bellek > SANDISK
28660,221,http://www.exa.com.tr/philips/monitorlcd_kategorisinde/philips_185-407-21018.html,"Philips 18.5"" 193V5LSB2-62 LED Monitör 5ms Siyah",156,Monitör > Monitör-LCD
29945,253,http://www.aynigunkargo.com/fakir-rh-12-halojenli-yagli-radyator,Fakir RH 12 Halojenli Yağlı Radyatör,183,Elektronik / Tüketici Elektroniği > Isıtma Ve Soğutma > Radyatör > Yağlı Radyatör
30011,1399,http://www.gold.com.tr/canon-eos-600d-18-55mm-dc-lens-dslr-fotograf-makinesi_u,Canon Eos 600D 18-55mm DC Lens DSLR Fotoğraf Makinesi - 8 GB Hafıza Kartı + Canon Çanta HEDİYE,260,Foto&Kamera > SLR Fotoğraf Makinesi
30605,227,"http://www.istanbulbilisim.com.tr/philips-203v5lsb2-62-parlak-siyah-monitor-fiyati,142538.html",Philips 203V5LSB2-62 Parlak Siyah Monitör,31,Monitör > PHILIPS
30621,160,http://www.vatanbilgisayar.com/pc-world-of-warcraft-warlords-of-draenor.html,PC WORLD OF WARCRAFT WARLORDS OF DRAENOR,128,Yazılım > Oyunlar > PC > ARAL
30979,1679,http://www.gold.com.tr/ipad-air-2-64-gb-mh182tu-a-wifi-gold-tablet-pc_u,iPad Air 2 64 GB MH182TU/A Wifi Gold Tablet PC - Yılın Son Fırsatını Kaçırmayın!,246,Bilgisayar > Bilgisayarlar > Tablet PC
31158,2760,http://www.netsiparis.com/apple-iphone-6-plus-16-gb-akilli-telefon,Apple iphone 6 Plus 16 GB Akıllı Telefon,48,Elektronik/TV > Telefonlar > Akıllı Telefon > Apple
31777,121,http://www.ereyon.com.tr/urun/sony-nwzb183-cew-walkman.aspx,Sony NWZB183.CEW 4 Gb MP3 Çalar,249,Bilgisayar > MP3 Player & Ses Kayıt > MP3 & MP4 Player
31988,226,http://www.webdenal.com/philips-203v5lsb26-62_592558.html,"19,5 203v5lsb26-62 Led Monitör 5ms Siyah",31,PC / Monitör > Monitör
32560,1559,http://www.alalimbakalim.com/sony-xperia-z2-d6503-cep-telefonu.html,Sony Xperia Z2 D6503 Cep Telefonu,93,
34170,2399,http://www.gold.com.tr/samsung-ue-48h6270-200hz-full-hd-smart-3d-led-tv_u,Samsung UE-48H6270 200Hz Full HD Smart 3D LED TV - 2 Adet 3D Gözlük Hediye...,87,Elektronik > Televizyon > Televizyonlar
34326,225,http://www.aynigunkargo.com/ekia-ek-402-u-2-tv-unitesi,"Ekia EK-402 U-2 Tv Ünitesi (27""-32"") (4 farklı renkte)",28,Mobilya > Tv Ünitesi / Tv Sehpası > Tv Sehpaları
34794,39,http://www.gold.com.tr/microsoft-wireless-mobile-3000-mouse-2ef-00003-_u,Microsoft Wireless Mobile 3000 Mouse (2EF-00003),133,Bilgisayar > Çevre Birimleri > Mouse
35465,1992,http://www.webdenal.com/apple-mgen2tu-a_732851.html,Mac Mini Mgen2tu/a I5-2.6 Ghz 8 Gb 1 Tb Mac Os X,29,PC / Monitör > Mini PC
35719,2770,"http://www.istanbulbilisim.com.tr/apple-iphone-6-plus-16gb-uzay-gri-cep-telefonu-fiyati,130825.html",Apple iPhone 6 Plus 16GB Uzay Gri Cep Telefonu,48,Cep Telefonu > APPLE IPHONE
36156,233,http://www.pcdepo.com/samsung-18-5-s19c150f-led-5ms-siyah-monitor,Samsung 18.5 S19C150F LED 5ms Siyah Monitör,272,Samsung 18.5 S19C150F LED 5ms Siyah Monitör
36170,200,http://www.pcdepo.com/seagate-stdr1000200-2-5-1tb-backup-plus-usb-3-0-siyah,Seagate STDR1000200 2.5 1TB Backup Plus USB 3.0 Siyah,116,Seagate STDR1000200 2.5 1TB Backup Plus USB 3.0 Siyah
36244,159,http://www.gold.com.tr/ipod-shuffle-2gb-md777tz-a-mor-mp3-calar_u,iPod Shuffle 2GB MD777TZ/A Mor MP3 Çalar,184,Elektronik > Ses ve Görüntü Sistemleri > Medya Oynatıcılar > MP3 - MP4 Oynatıcı
37565,188,http://www.webdenal.com/sony-nwzb183f_720364.html,Nwzb183f 4gb Fm Radyo-mp3 Çalar Siyah Renk Outlet,249,
37775,29,http://www.gold.com.tr/sandisk-16gb-sdhc-class10-sdsdu-016g-u46-hafiza-karti_u,Sandisk 16GB SDHC Class10 SDSDU-016G-U46 Hafıza Kartı,95,Bilgisayar > Veri Depolama > Hafıza Kartları
38255,2099,http://www.vatanbilgisayar.com/lg-pw700-bluetooth-led-dlp1280x800-700-ansi-lumen1000001-kontrastusbhdmi.html,"LG PW700 BLUETOOTH LED DLP(1280x800), 700 ANSI LUMEN,100.000:1 KONTRAST,USB,HDMI",247,Tüketici Elektroniği > Projeksiyon Cihazları > Projeksiyon > LG
38346,971,http://www.vatanbilgisayar.com/gskill-16gb-4x4gb-ripjaws4-mavi-ddr4-2666mhz-cl16-12v-ouad-kit-ram.html,GSKILL 16GB (4x4GB) Ripjaws4 Mavi DDR4 2666MHz CL16 1.2V Ouad Kit Ram F4-2666C16Q-16GRB,251,OEM Ürünleri > Bellekler > PC > GSKILL
38350,560,http://www.vatanbilgisayar.com/avermedia-live-gamer-hd-pci-e-tv-karti.html,AVERMEDIA LİVE GAMER HD PCI-E TV KARTI,111,OEM Ürünleri > Multimedya Kartlar > Capture Kartı > AVERMEDIA
38384,1210,http://www.aynigunkargo.com/mf6140dn-lazer-cok-fonk.-yaz/tar/fot/fax-–-a4,Mf6140Dn Lazer Çok Fonk. Yaz/Tar/Fot/Fax – A4,18,Bilgisayar > Yazıcı/Tarayıcı/Faks/Fotokopi > Yazıcı > Siyah Beyaz Lazer Yazıcılar
38767,2921,http://www.aynigunkargo.com/iphone-6-plus-16-gb-silver-cep-telefonu,İphone 6 Plus 16 Gb Silver Cep Telefonu,48,Telefon > Cep Telefonları
39275,243,http://www.aynigunkargo.com/19.5-203v5lsb26/62-led-5ms-parlak-siyah,"19.5"" 203V5Lsb26/62 Led 5Ms Parlak Siyah",31,Bilgisayar > Monitör
39504,319,http://www.novabilgisayar.com/bilgi.asp?ID=10111,ASUS ME176CX-1B008A Memo Pad Tablet,186,TABLET PC > ASUS > ME176CX-1B008A
39639,45,http://www.vatanbilgisayar.com/dj-220d-masaustu-hesap-makinesi.html,DJ-220D MASAÜSTÜ HESAP MAKİNESİ,218,Tüketici Elektroniği > Hesap Makinesi > 4 İşlem > CASIO
39689,574,http://www.bedavacim.com.tr/Tefal-GV8930-Pro-Express-Buhar-jeneratorlu-utu-Tefal-Garantili-_14294.html,Tefal GV8930 Pro Express Buhar jeneratörlü Ütü(Tefal Garantili),178,Ev Aletleri > Buharlı Tanklı Ütüler
39749,1842,http://www.incehesap.com/lg-42lb670v-led-tv-fiyati-24873/,Lg 42LB670V Full HD 3D Dahili Uydu Wİ-Fİ Led TV,70,Elektronik > Televizyon > LED TV
39769,14,http://www.vatanbilgisayar.com/slx-241-hdmi-disi-den-dvi-24-5-erkek-adaptor.html,SLX-241 HDMI DİŞİ DEN DVI 24+5 ERKEK ADAPTÖR,72,Aksesuar Ürünleri > Bağlantı Cihazları ve Çeviriciler > Çeviriciler > S-LINK
40238,200,http://www.vatanbilgisayar.com/goldmaster-ranger-plus-fullhd-uydu-alicisi-hdmi-usb.html,"GOLDMASTER RANGER PLUS FULLHD UYDU ALICISI, HDMI, USB",53,Tüketici Elektroniği > Uydu Sistemleri > Receiver > GOLDMASTER
40462,285,http://www.teknobiyotik.com/cevre-birimleri/ses-ve-goruntu-urunleri/kulaklik-mikrofon-headset/creative-sound-blaster-evo-usb-boyun-bantli-gurultu-engelleyici-ozellikli-mikrofonlu-kulaklik.html,Creative SOUND BLASTER EVO USB Boyun Bantlı Gürültü Engelleyici Özellikli Mikrofonlu Kulaklık,282,Ses - Görüntü Ürünleri > Kulaklık
41144,1670,http://www.deveyuku.com/urun/sony-xperia-z2-d6503-cep-telefonu_150372.aspx,Sony Xperia Z2 D6503 Cep Telefonu,93,Cep Telefonu > Resim > Sony > Sony Xperia Z2 D6503 Cep Telefonu
41236,78,http://www.exa.com.tr/creative/hoparlorler/creative_a120-362-12994.html,Creative A120 2+1 Speaker Siyah (9W),25,Çevre Birimleri > Hoparlörler
41279,42,http://www.vatanbilgisayar.com/sl-hv56-hdmito-vga-cevirici.html,SL-HV56 HDMITO VGA ÇEVİRİCİ,263,Aksesuar Ürünleri > Bağlantı Cihazları ve Çeviriciler > Çeviriciler > S-LINK
41499,1143,http://www.incehesap.com/samsung-t800-beyaz-tablet-fiyati-25877/,"Samsung Galaxy Tab S T800 10.5"" Beyaz Tablet",112,Dizüstü > Tablet PC
41669,76,http://www.vatanbilgisayar.com/vento-m--hareketli-duvar-aski-aparati-10-32.html,"VENTO-M Hareketli Duvar Askı Aparatı 10""-32""",8,Tüketici Elektroniği > Askı Aparatları ve Sehbalar > Askı Aparatları > TEC
41931,231,http://www.eksenbilgisayar.com/urun/hp-d4h22c-deskjet-ink-advantage-2645-faxli-cok-fonksiyonlu-usb-a4-yazici.aspx,HP Deskjet Ink Advantage 2645-D4H22C Faxlı Çok Fonksiyonlu USB A4 Yazıcı,40,Baskı Çözümleri > M.Püskürtmeli Çok Fonksiyonlu Yazıcı
42077,478,http://www.webdenal.com/asus-dsl-ac68u_706381.html,Dsl-ac68u Çift Bant Kablosuz-ac1900 Gigabit Adsl/vdsl Modem Router,142,Bilgisayar Ürünleri > Network / Modem > ADSL Modem
42081,246,http://www.webdenal.com/airties-air-5750_720627.html,Aır-5750 1200 Mbps 802.11ac 4 Port Kablosuz Vdsl2/adsl2 Modem Router,76,Bilgisayar Ürünleri > Network / Modem > ADSL Modem
42269,148,http://www.exa.com.tr/logitech/mikrofon_ve_kulaklik/logitech_g230-364-20842.html,Logitech G230 Kablolu Oyuncu Kulaklığı 981-000540,212,Çevre Birimleri > Mikrofon ve Kulaklık
42746,2400,http://www.vatanbilgisayar.com/samsung-ue48h6270-48122-cm-3d-fhd-smart-led-tv-dahili-hd-uydu-wifi-2-gozluk.html,"SAMSUNG UE48H6270 48""(122 CM) 3D FHD SMART LED TV DAHILI HD UYDU WIFI 2 GOZLUK",87,Tüketici Elektroniği > Televizyon > 3D LED > SAMSUNG
43451,653,http://www.webdenal.com/samsung-sl-c460w_679754.html,Sl-c460w Kablosuz Renkli? Lazer Ağ Yazici,244,Bilgisayar Ürünleri > Yazıcı/Tarayıcı > Çok Fonksiyonlu Lazer
43512,35,http://www.vatanbilgisayar.com/lcd-hr610-10--24-hareketli-lcd-aski-aparati.html,"LCD-HR610 10""- 24"" HAREKETLİ LCD ASKI APARATI",101,Tüketici Elektroniği > Askı Aparatları ve Sehbalar > Askı Aparatları > EVEREST
43563,149,http://www.gold.com.tr/world-of-warcraft-warlords-of-draenor-pc-oyunu_u,World Of Warcraft Warlords Of Draenor PC Oyunu - Blizzard Çanta Hediyelidir,128,Oyun - Hobi > Oyun > Oyunlar
43580,21,http://www.birnumaram.com/PC-FAR-CRY-3-fiyatlari.html,PC FAR CRY 3,56,Oyun Dünyası > Oyunlar
43585,54,http://www.birnumaram.com/X360-MEDAL-OF-HONOR-WARFIGHTER-fiyatlari.html,X360 MEDAL OF HONOR WARFIGHTER,62,Oyun Dünyası > Oyunlar
43958,65,http://www.vatanbilgisayar.com/32gb-micro-sd-standard-c6.html,SAMSUNG 32GB MICRO SD STANDARD C6,160,Tüketici Elektroniği > Hafıza Kartı > Micro SD > SAMSUNG
44037,1972,http://www.aynigunkargo.com/mac-mini-mgen2tu/a-ci5-2.6ghz-8gb-1tb-iris-wi-fi-os-x-yosemite,Mac Mini MGEN2TU/A CI5 2.6Ghz 8Gb 1Tb İris Wi-Fi OS X Yosemite,29,Bilgisayar > Masaüstü Bilgisayar
44119,490,http://www.deveyuku.com/urun/tefal-gv8930-pro-express-total-auto-control-buhar-jeneratoru-utu_106849.aspx,Tefal GV8930 Pro Express Total Auto Control Buhar Jeneratörü Ütü,178,Ütüler > Resim > Tefal > Tefal GV8930 Pro Express Total Auto Control Buhar Jeneratörü Ütü
44162,2849,http://www.gold.com.tr/iphone-6-plus-16gb-space-gray-cep-telefonu_u,iPhone 6 Plus 16GB Space Gray Cep Telefonu - !! AYNI GÜN TESLİM !!,48,Telefon > Cep Telefonu > Akıllı Telefonlar
44862,40,http://www.eksenbilgisayar.com/urun/hp-933xl-yuksek-kapasiteli-camgobegi-orijinal-murekkep-kartusu-cn054ae.aspx,HP 933XL Yüksek Kapasiteli Camgöbeği Orijinal Mürekkep Kartuşu (CN054AE),20,Tüketim Ürünleri > Sarf Malzemeler > Toner
45057,349,http://www.webdenal.com/corsair-cw-9060009-ww_521083.html,"Cpu Cooler - Cw-9060009-ww Hydro Series H100i, Compatible With Intel (lga115/1156, Lga1366, Lga2011) And Amd (am2/am2+, Am3/am3+, Fm1",16,Bilgisayar Ürünleri > Bilgisayar Bileşenleri (OEM) > Soğutucular / Fanlar
45279,1207,http://www.webdenal.com/canon-mf6140dn_665857.html,"Mf6140dn Laser Yaz,tar,foto,fax,dadf",18,Bilgisayar Ürünleri > Yazıcı/Tarayıcı > Çok Fonksiyonlu Lazer
45377,981,http://www.bilisimport.com/gskill-f4-2666c16q-16grb-ripjaws4-mavi-ddr4-2666mhz-cl16-16gb-4x4gb-quad-16-16-16-36-1.2v,GSKILL F4-2666C16Q-16GRB Ripjaws4 Mavi DDR4-2666Mhz CL16 16GB (4X4GB) QUAD (16-16-16-36) 1.2V,251,OEM & Çevre Birimleri > Bellek (Ram) > Masaüstü Pc Bellekleri
45981,132,http://www.vatanbilgisayar.com/ts-g132ci-13cm-2-yollu-hoparlorler-bas-tiz-210w.html,"TS-G132CI 13cm 2-yollu Hoparlörler (Bas, Tiz), 210W",83,Tüketici Elektroniği > Oto Ses Sistemleri > Hoparlör > PIONEER
46295,75,http://www.vatanbilgisayar.com/serit-ml5720_90.html,Şerit ML5720/90 44173405,105,Tüketim Malzemeleri > Matris Yazıcı Şeritleri > OKI
46440,56,http://www.webdenal.com/logitech-920-005789_609686.html,Mk240 Kablosuz Klavye Mouse 920-005789,179,Bilgisayar Ürünleri > Çevre Birimleri > Klavye Mouse Set
46582,193,http://www.eksenbilgisayar.com/store/ProductDetails.aspx?productid=101194,CANON CRG-731C Mavi Cyan Toner LBP660 LBP660NT LBP660AX 3150 5L 6L LBP460 LBP465,137,Tüketim Ürünleri > Sarf Malzemeler > Toner
46860,2775,http://www.extraucuzluk.com/urun/apple-iphone-6-plus-16-gb-uzaygri-mga82tua-dist_288143.aspx?CatId=149,APPLE İPHONE 6 PLUS 16 GB UZAYGRİ MGA82TUA DİST,48,En Yeniler
47082,504,"http://www.istanbulbilisim.com.tr/tefal-gv8930-pro-express-6-bar-buhar-basincli-autoclean-taban-fiyati,72250.html",Tefal GV8930 Pro Express 6 Bar Buhar Basınçlı Autoclean Taban Buhar Kazanlı Ütü,178,Ütü > TEFAL
47126,25,http://www.gold.com.tr/altis-gb-75-pilates-topu_u,Altis GB 75 Pilates Topu,168,Spor&Outdoor > Fitness - Kondisyon > Pilates
47289,316,http://www.webdenal.com/zyxel-nsa-325_675339.html,"Nsa-325 Depolma Üntesi Disksz(mak8tb-2x3,5"")",15,Bilgisayar Ürünleri > Veri Depolama > Veri Depolama Cihazları
47476,141,http://www.aynigunkargo.com/icm15250-filtre-kahve-makinesi,Delonghi ICM15250 Filtre Kahve Makinesi,127,Aynı Gün Kargoya Verilenler > Aynı Gün Kargoya Verilen Kahve Makineleri
48490,576,http://www.dijitall.com/samsung-ht-h4550r-ev-sinema-sistemi,Samsung Ht-H4550R Ev Sinema Sistemi (Samsung Türkiye Garantili),118,Elektronik > Ev Sinema Sistemi
48611,675,http://www.eksenbilgisayar.com/urun/samsung-sl-c460w-a4-usb-wi-fi-renkli-lazer-yazici.aspx,SAMSUNG SL-C460W A4 USB Wi-Fi Renkli Lazer Yazıcı,244,Baskı Çözümleri > Lazer Çok Fonksiyonlu Yazıcı > Siyah - Beyaz
48982,19,http://www.ucuzlukcu.com/urunler/pc-dishonored-aemlo/,PC DISHONORED,232,Bilgisayar > Yazılım Ürünleri > Oyunlar > Bilgisayar Oyunları
49239,72,http://www.teknobiyotik.com/cevre-birimleri/klavye-ve-fare/logitech-mk240-q-tus-aydinlatmali-kablosuz-klavye-fare-set-siyah-920-005789.html,Logitech MK240 Q TR Klavye Fare Set (Siyah) (920-005789),179,Klavye ve Fare
49629,856,http://www.bilisimport.com/sony-xperia-m2-aqua-blc-8-mp-kamera-bluetooth-wifi-4g-fm-xperia-m2-aqua-8gb-siyah,SONY XPERIA-M2-AQUA-BLC 8 MP KAMERA BLUETOOTH WIFI 4G FM XPERIA M2 AQUA 8GB SİYAH,38,Telefon > Cep Telefonları
49946,149,http://www.vatanbilgisayar.com/g230-oyun-headset.html,G230 OYUN HEADSET 981-000540,212,Aksesuar Ürünleri > Kulaklık ve Mikrofon > Oyun Kulaklığı > LOGITECH
50040,316,http://www.vatanbilgisayar.com/office-mac-home-student-2011-english-middle-east-em-dvd.html,Office Mac Home Student 2011 English Middle East EM DVD GZA-00277,64,Yazılım > Ofis Uygulamaları > Kutulu > MICROSOFT
50179,184,http://www.deveyuku.com/urun/fakir-rf-09-9-dilimli-yagli-radyator_52315.aspx,Fakir RF-09 9 Dilimli Yağlı Radyatör,227,Yağlı Radyatörler > Resim > Fakir > Fakir RF-09 9 Dilimli Yağlı Radyatör
50301,47,http://www.webdenal.com/airties-air-2411_606477.html,Aır-2411 300mbps 11n Kablosuz Usb,80,Bilgisayar Ürünleri > Network / Modem > Kablosuz Adaptör / Anten
50597,1319,https://www.yuppigo.com/Hangars/HangarsDetay.aspx?Xmlluckys=ypg-369073&HP-K0W08EA-11-n000nt-N3540-4G-750G-116-W8-Touch,HP K0W08EA 11-n000nt N3540 4G 750G 11.6 W8 Touch,36,Bilgisayar >  Bilgisayarlar >  Dizüstü Bilgisayar (Notebook)
50603,12,http://www.vatanbilgisayar.com/marumi-52-mm-low-uv-filtre.html,MARUMI 52 mm LOW UV FİLTRE M023,206,Tüketici Elektroniği > Fotoğraf Makinesi Lensleri > Filtre > MARUMI
50654,342,http://www.webdenal.com/microsoft-office-mac-home-student-2011-eng-gza-002_618472.html,Office Mac Home & Student 2011 Eng. Gza-00277,64,Bilgisayar Ürünleri > Yazılım > İş ve Ofis
50950,289,"http://www.istanbulbilisim.com.tr/asus-memo-pad-7-me176cx-1b008a-intel-atom-z3745-8gb-ips-tablet-pc-fiyati,118638.html",Asus MeMO Pad 7 ME176CX-1B008A Intel Atom Z3745 8GB IPS Tablet Pc,186,Tablet Pc > ASUS
50979,229,http://www.dijitall.com/fakir-rh-12-halojenli-yagli-radyator,Fakir RH 12 Halojenli Yağlı Radyatör,183,Isıtma Soğutma > Elektrikli Isıtıcılar
51474,52,http://www.webdenal.com/asus-usb-n13_224787.html,Usb-n13 Wireless-n300 Usb Adapter,181,Bilgisayar Ürünleri > Network / Modem > Kablosuz Adaptör / Anten
52206,547,http://www.webdenal.com/corsair-cc-9011063-ww_721687.html,Corsair Graphite 780t Cc-9011063-ww Siyah Full-tower Pencereli Kasa ( Psu Yok ),67,Bilgisayar Ürünleri > Bilgisayar Bileşenleri (OEM) > Kasa
52223,75,http://www.bimeks.com.tr/urun/128922/logitech-mk240-kablosuz-klavye-mouse-set.aspx,Logitech MK240 Kablosuz Klavye Mouse Set,179,Bilgi Teknolojileri > Çevre Birimi > Klavye & Mouse Set > Logitech MK240 Kablosuz Klavye Mouse Set
52805,30,http://www.vatanbilgisayar.com/targus-amm01eu-tablet-kalemi-mavi.html,Targus Amm01eu Tablet Kalemi (Mavi),161,Aksesuar Ürünleri > Tablet Kalemleri > TARGUS
52883,15,http://www.hizlial.com/snopy-sg-650-usb-siyah-joypad/10426675,Snopy SG-650 USB Siyah Joypad,269,Oyun & Oyun Konsolu > Aksesuarlar
53070,275,http://www.vatanbilgisayar.com/oem-windows-81-single-language-32-bit-turkce.html,OEM Windows 8.1 Single Language 32 bit Türkçe,198,Yazılım > İşletim Sistemleri > Oem > MICROSOFT
53262,35,http://www.vatanbilgisayar.com/hm121908-6li-akim-korumali-priz-beyaz-2m.html,HM.121908 6'LI AKIM KORUMALI PRİZ (BEYAZ) 2M,51,Aksesuar Ürünleri > Prizler > Akım Koruyucu Pirizler > HAMA
53306,2007,"http://www.istanbulbilisim.com.tr/samsung-ue-40h7000-led-tv-fiyati,109077.html",Samsung UE-40H7000 Led Tv,211,Led Tv > SAMSUNG
53358,313,http://www.incehesap.com/zyxel-nsa325-depolama-unitesi-fiyati-25405/,Zyxel NSA-325 Depolama Ünitesi,15,Bilgisayar > Çevre Birimleri > Depolama Ürünleri
53930,1392,http://www.dijitall.com/canon-eos-600d--18-55mm-dc-lens-4960999984094,CANON EOS 600D & 18-55MM DC LENS 4960999984094,260,Fotoğraf - Video > DSLR Fotoğraf Makinesi
53986,696,http://www.dijitall.com/sony--cmos-9.2mp-27xoz-2.7-29.8mm-cz-60p-hdr-cx240eb,"SONY CMOS 9.2MP 27XOZ 2.7"" 29.8mm CZ 60p HDR-CX240EB",19,Fotoğraf - Video > Video Kamera
54249,94,http://www.vatanbilgisayar.com/nwzb183bcew-4-gb-walkman-mp3-calar.html,SONY NWZB183B.CEW 4 GB WALKMAN MP3 ÇALAR,249,Tüketici Elektroniği > MP3 Çalar > Mp3 > SONY
54568,1179,http://www.dijitall.com/sony-dsc-hx60v-kompakt-dijital-fotograf-makinesi-dschx60vb,SONY DSC-HX60V Kompakt Dijital Fotoğraf Makinesi DSCHX60VB,200,Fotoğraf - Video > Fotoğraf Makinesi
54750,238,http://www.webdenal.com/goldmaster-ranger-hd-plus-pvr_515452.html,Ranger Hd Plus Pvr Dijital Uydu Alıcısı,53,Fotoğraf / Elektronik > Elektronik > Ev Sinema / Müzik > Uydu Alıcı
55230,45,http://www.vatanbilgisayar.com/braun-eb20-3-1-oral-b-yedek-dis-fircasi.html,BRAUN EB20 3+1 ORAL-B YEDEK DİŞ FIRÇASI,33,Küçük Ev Aletleri > Kişisel Bakım Ürünleri > Ağız ve Diş Bakım Ürünleri > BRAUN
55499,2071,http://www.novabilgisayar.com/bilgi.asp?ID=10040,LENOVO Z5070 59424576 Notebook,120,NOTEBOOK BİLGİSAYAR > LENOVO > Z5070 59424576
55803,45,http://www.eksenbilgisayar.com/urun/philips-shl300000-siyah-kafa-bantli-kulaklik.aspx,PHILIPS SHL3000/00 Siyah Kafa Bantlı Kulaklık,266,Çevre Birimler > Kulaklık ve Mikrofon
55833,158,http://www.eksenbilgisayar.com/urun/logitech-g230-mikrofonlu-gaming-kablolu-kulaklik-981-000540.aspx,LOGITECH G230 Mikrofonlu Gaming Kablolu Kulaklık 981-000540,212,Çevre Birimler > Kulaklık ve Mikrofon
56018,322,http://www.vatanbilgisayar.com/rh-12-yagli-radyator-halojenli.html,RH 12 YAĞLI RADYATÖR (HALOJENLİ),183,Küçük Ev Aletleri > Isıtıcılar > FAKIR
56020,273,http://www.vatanbilgisayar.com/rf-9-turbo-yagli-radyator.html,RF 9 TURBO YAĞLI RADYATÖR,227,Küçük Ev Aletleri > Isıtıcılar > FAKIR
56027,8,http://www.ereyon.com.tr/urun/hdmi-f-ucundan-dvi-24-5-m-ucuna-donusturucu-adaptor-kutulu-8697671419297.aspx,S-Link SLX-241 HDMI-DVI DÖNÜŞTÜRÜCÜ ADAPTÖR,72,Bilgisayar > Bilgisayar Aksesuarları > Kablolar
56074,64,http://www.webdenal.com/energizer-f12-8758_647847.html,(f12-8758) Universal Şarj Cihazı -,5,Fotoğraf / Elektronik > Elektronik > Piller Ve Şarj Cihazları
56509,1299,http://www.deveyuku.com/urun/canon-eos-600d-18-55mm-dc-lens-dijital-slr-fotograf-makinasi_62405.aspx,Canon EOS 600D 18-55mm DC Lens Dijital SLR Fotoğraf Makinası,260,Dijital SLR Fotoğraf Makinesi > Resim > CANON > Canon EOS 600D 18-55mm DC Lens Dijital SLR Fotoğraf Makinası
56897,982,http://www.pcdepo.com/samsung-galaxy-tab-s-t800-10-5-wifi-beyaz-tablet-pc,Samsung Galaxy Tab S T800 10.5 WiFi Beyaz Tablet PC,112,Samsung Galaxy Tab S T800 10.5 WiFi Beyaz Tablet PC
57035,269,http://www.novabilgisayar.com/bilgi.asp?ID=8296,CORSAIR 8 GB (1X 8GB) DDR3 1600 MHZ RAM CL9 VENGEANCE CMZ8GX3M1A1600C9,228,BELLEK - RAM > CORSAIR > CMZ8GX3M1A1600C9
57822,199,http://www.deveyuku.com/urun/goldmaster-mini-ranger-plus-full-hd-pvr-uydu-alici_147256.aspx,Goldmaster Mini Ranger Plus Full HD Pvr Uydu Alıcı,53,Uydu Alıcı > Resim > GoldMaster > Goldmaster Mini Ranger Plus Full HD Pvr Uydu Alıcı
57873,59,http://www.bimeks.com.tr/urun/123999/airties-air-2411-dual-band-300-mbps-kablosuz-usb-adaptor.aspx,AirTies AIR 2411 Dual Band 300 Mbps Kablosuz USB Adaptör,80,Bilgi Teknolojileri > Ağ ve Modem > Wireless Adaptör > AirTies AIR 2411 Dual Band 300 Mbps Kablosuz USB Adaptör
58620,518,"http://www.istanbulbilisim.com.tr/corsair-force-gs-240-gb-ssd-disk-toggle-nand-cssd-f240gbgs-bk--fiyati,65422.html",Corsair Force GS 240 GB SSD Disk Toggle NAND (CSSD-F240GBGS-BK),197,SSD (Solid State Drive) > CORSAIR
58849,78,http://www.exa.com.tr/airties/kablosuz_urunler/airties_air-385-17509.html,AirTies Air 2411 300mbps 11N Kablosuz USB Adaptör,80,Network > Kablosuz Ürünler
58925,292,http://www.telepanya.com/asp/product/86558/Nikon-CoolPix-S2800-Dijital-Fotograf-Makinasi,Nikon CoolPix S2800 Dijital Fotoğraf Makinası,117,Fotoğraf & Kamera > Compact Foto Mak. > NIKON
