id,Product_Prices,Original_Crawled_URLs,Raw_Entire_Dataset,Product_Classes,Raw_Product_Categories
453,63,http://www.telepanya.com/asp/product/83467/Logitech-MK240-920-005789-Usb-Kablosuz-Klavye-Mouse-Seti,Logitech MK240 (920-005789) Usb Kablosuz Klavye Mouse Seti,179,Bilgisayarlar > Çevre Birimleri > Klavye & Mouse Set > Wireless Setler > LOGITECH
454,29,http://www.ereyon.com.tr/urun/roadstar-rdh414-10cm-4-yollu-hoparlor-bas-mid-2tiz-120-w.aspx,"Roadstar RDH414 10CM 4 YOLLU HOPARLÖR (BAS-MID-2TIZ), 120 W",279,Oto Aksesuar > Ses & Görüntü Sistemleri > Hoparlörler
455,62,http://www.incehesap.com/hp-cb324ee-renkli-kartus-fiyati-17607/,Hp CB324EE Renkli Kartuş (B8550/C53244/C63244/D546),123,Bilgisayar > Tüketim Malzemeleri > Kartuş
456,1239,http://www.telepanya.com/asp/product/76809/ARTRONIC-OPTIMUM-L-3KVA-Kesintisiz-Guc-Kaynagi,ARTRONIC OPTIMUM-L-3KVA Kesintisiz Güç Kaynağı,114,Bilgisayarlar > Çevre Birimleri > Güç Üniteleri > Kesintisiz Güç Kayn. > ARTRONIC
457,141,http://www.teknolojiankara.com/Products-17459-zalman-performa-775-1155-1366-2011-am2-am3-fm1-bakir--aluminyum-heat--pipe-12-cm-fan-islemci-fani-cnps11x.html,ZALMAN PERFORMA 775-1155-1366-2011 AM2-AM3-FM1 Bakır / Alüminyum Heat - Pipe 12 Cm Fan İşlemci Fanı CNPS11X,203,Bilgisayar Bileşenleri > Notebook Soğutucular > ZALMAN
458,15,http://www.vatanbilgisayar.com/pc-company-of-heroesgoty.html,PC COMPANY OF HEROES:GOTY,157,Yazılım > Oyunlar > PC > ARAL
459,209,http://www.eksenbilgisayar.com/urun/seagate-backup-plus-stdr1000201-silver-25-1tb-usb30-harici-disk.aspx,"Seagate Backup Plus Slim STDR1000201 2.5"" 1 TB USB 3.0 Gümüş Harici Sabit Disk",116,Veri Depolama > Harici Sabit Disk
460,135,"http://www.istanbulbilisim.com.tr/logitech-981-000540-g230-gaming-kablolu-headset-fiyati,105819.html",Logitech 981-000540 G230 Gaming Kablolu Headset,212,Kulaklık > Logitech
461,949,http://www.vatanbilgisayar.com/dschx60vbe32-204-mp-3-lcd-ekran-dijital-fotograf-makinesi.html,"SONY DSCHX60VB.E32 20.4 MP 3"" LCD EKRAN DIJITAL FOTOĞRAF MAKİNESİ",200,Tüketici Elektroniği > Fotoğraf Makinesi > Dijital Kompakt > SONY
462,53,http://www.teknosa.com/urunler/125084030/xbox-kinect-sports-ult-s-x360-oyun,XBOX KINECT SPORTS ULT S X360 OYUN,129,OYUN &AMP; HOBİ > OYUN & YAZILIM > XBOX
463,31,http://www.teknolojiankara.com/Products-URUN2081915-roadstar-rdh414-oto-hoparl214r.html,ROADSTAR RDH414 OTO HOPARLÖR,279,Oto Ses Görüntü > Oto Hoparlörü > ROADSTAR
464,173,http://www.kliksa.com/urun/dragon-age-inquisition-ps3-oyun/902320799,DRAGON AGE INQUISITION PS3 OYUN,21,Oyun ve Oyun Konsolu > Oyunlar
465,199,http://www.kliksa.com/urun/seagate-backup-plus-slim-25-1tb-usb-30-gumus-tasinabilir-disk-stdr1000201/901925169,Seagate Backup Plus Slim 2.5 1TB USB 3.0 Gümüş Taşınabilir Disk-STDR1000201,116,Bilgisayar > HDD & Veri Depolama > Taşınabilir Hard Disk
466,1422,http://www.deveyuku.com/urun/samsung-g850-galaxy-alpha-16-gb-cep-telefonu-_165178.aspx,Samsung G850 Galaxy Alpha 16 GB Cep Telefonu,9,Cep Telefonu > Resim > Samsung > Samsung G850 Galaxy Alpha 16 GB Cep Telefonu
467,1899,"http://www.mediamarkt.com.tr/mcs/product/SONY-Xperia-Z2-Siyah-Akıllı-Telefon,103452,504172,1325439.html?langId=-14",SONY Xperia Z2 Siyah Akıllı Telefon,93,Telefon > Cep Telefonları > Akıllı Telefon
468,182,http://www.eksenbilgisayar.com/urun/edifier-aurora-tutku-pembesi-22w-rms-21-notebook-ses-sistemi.aspx,EDIFIER Image Series Aurora Tutku Pembesi 22W RMS 2.1 Notebook Ses Sistemi,220,Çevre Birimler > Hoparlör
469,17,http://www.webdenal.com/s-link-slx-935_235988.html,Slx-935 2 Metre Kılıflı Altın Uçlu Scart/scart Kablo,61,Bilgisayar Ürünleri > Aksesuarlar > Kablolar > Ses ve Görüntü Kabloları
470,912,http://www.teknolojiankara.com/Products-URUN2081475-pioneer-avh-x1500dvd-oto-mult304medya-s304stemler304.html,Pioneer AVH-X1500DVD OTO MULTİMEDYA SİSTEMLERİ,231,Oto Ses Görüntü > Oto Navigasyon / Multimedya > PIONEER
471,44,http://www.hizlial.com/cooler-master-r9-nbc-dltk-gp-notepal-d-lite-notebook-sogutucu-stand/10324776,Cooler Master R9-NBC-DLTK-GP Notepal D-Lite Notebook Soğutucu Stand,88,Bilgisayar > Bilgisayar Aksesuarlar > Notebook Soğutucuları
472,699,http://www.vatanbilgisayar.com/hdr-cx240eb-video-kamera.html,SONY HDR-CX240EB VIDEO KAMERA,19,Tüketici Elektroniği > Video Kameralar > Flash Bellek Kamera > SONY
473,495,http://www.webdensiparis.com/urun/tefal-gv8930-3-ayarli-pro-express-total-auto-control-buhar-jeneratorlu-utu_1109199.aspx?CatId=7052,Tefal GV8930 3 Ayarlı Pro Express Total Auto Control Buhar Jeneratörlü Ütü,178,Küçük Ev Aletleri > Ütü
474,242,http://www.buroteknik.com/navking-w50-m-hd-5-0-navigasyon-cihazi_94522.html,"Navking W50-M HD 5.0"" Navigasyon Cihazı",50,Elektronik Televizyon > Navigasyon Cihazı
475,63,http://www.webdenal.com/targus-thd03804eu_653727.html,*thd03804eu Click-ın Pad Air Kılıf Pembe,234,Bilgisayar Ürünleri > Aksesuarlar > Tablet Aksesuar > Tablet Kılıf
476,699,http://www.teknosa.com/urunler/120170291/tefal-gv8930-pro-express-total-auto-control-buhar,TEFAL GV8930 PRO EXPRESS TOTAL AUTO CONTROL BUHAR KAZANLI ÜTÜ,178,BEYAZ EŞYA > ELEKTRİKLİ EV ALETLERİ > ÜTÜ
477,1628,http://www.bilisimport.com/sapphire-r9-290x-4gb-512bit-gddr5-tri-x-oc-pci-e-11226-00-40g,SAPPHIRE R9 290X 4GB (512BIT) GDDR5 TRI-X OC PCI-E (11226-00-40G),223,OEM & Çevre Birimleri > Ekran Kartı > ATİ Ekran Kartı
478,67,http://www.trdukkan.com/Products-9984-creative-sbs-a120-21-9w-rms-siyah-hoparlor.html,CREATIVE SBS-A120 2+1 9W RMS Siyah Hoparlör,25,Bilgisayar Bileşenleri > Hoparlör > CREATIVE
479,184,http://www.deveyuku.com/urun/fakir-rf-09-9-dilimli-yagli-radyator_52315.aspx,Fakir RF-09 9 Dilimli Yağlı Radyatör,227,Yağlı Radyatörler > Resim > Fakir > Fakir RF-09 9 Dilimli Yağlı Radyatör
480,59,http://www.kliksa.com/urun/goldmaster-cab-539-hdmi-kablo-5-metre-altin-uclu-high-speed-3d-1080p-ferrit-filtre/902045129,"GOLDMASTER CAB-539 HDMI KABLO (5 METRE),ALTIN UÇLU -HIGH SPEED -3D- 1080P-FERRIT FILTRE",276,TV & Görüntü Sistemleri > Aksesuar > Ses & Görüntü Kabloları
481,17,http://www.bizdehesapli.com/snopy-sg-650-usb-titresimli-joypad-urun-SG-650,SNOPY SG-650 USB TİTREŞİMLİ JOYPAD,269,Elektronik > Oyun - Oyun Konsolu > Gamepad/Joystick > SNOPY SG-650 USB TİTREŞİMLİ JOYPAD
482,41,http://www.extraucuzluk.com/urun/philips-shl3000bl-mavi-basa-gecmeli-kulaklik_179634.aspx?CatId=171,PHILIPS SHL3000BL MAVİ BAŞA GEÇMELİ KULAKLIK,266,Bilgisayar > Bilgisayar Bileşenleri > Kulaklık & Mikrofon
483,3106,http://www.webdenal.com/nikon-d7000_697685.html,"Camera-d7000-kıt Dslr Fotoğraf Makinesi 16.2 Mp 3"" Lcd Ekran + 18-105mm Vr Lens Kitli",242,Fotoğraf / Elektronik > SLR Fotoğraf Makinesi
484,7125,http://www.bizdeuygun.com/Nikon-D810-Body_180413.html,Nikon D810 Body,262,Kamera
485,304,http://www.netsiparis.com/zyxel-nsa-325-depolama-unitesi-disksiz-mak-8tb-2x3-5inc,"Zyxel NSA-325 Depolama Ünitesi Disksiz (Mak 8TB-2x3,5inç)",15,Bilgisayar > Bilgisayar-Dizüstü > Yedekleme > Yedekleme Üniteleri > Zyxel
486,478,http://www.trdukkan.com/Products-26741-asus-dsl-ac68u-6001300mbps-4-port-gbit-kablosuz-adsl2-vpn-dual-wan-modem-router-3-x-antenli.html,"ASUS DSL-AC68U 600+1300Mbps 4 Port GBit Kablosuz , ADSL2+ Vpn Dual Wan Modem Router (3 x Antenli)",142,Çevre Birimleri > Modemler > ASUS
487,21,http://www.bedavacim.com.tr/TTEC-TK-6109-Kablolu-Telefon_12682.html,TTEC TK-6109 Kablolu Telefon,81,Telefon > Kablolu Telefon
488,141,http://www.netsiparis.com/logitech-g230-gaming-kablolu-headset-981-000540,LOGITECH G230 GAMING KABLOLU HEADSET 981-000540,212,Bilgisayar > Bilgisayar Parçaları > Hoparlör/Kulaklık/Ses > Kulaklık/Mikrofon > Logitech
489,1299,http://www.vatanbilgisayar.com/hp-pavilion-11-n00nt-x360-pentium-n3540-216ghz-4gb-750gb-116-int-w8-notebook.html,"HP PAVILION 11-N00NT X360 PENTIUM N3540 2.16GHZ-4GB-750GB-11.6""-INT-W8 NOTEBOOK",36,Bilgisayar > Notebook > 2’si 1 Arada > HP
490,919,http://www.worldteknoloji.com/Products-27105-samsung-t800-190ghz-3gb-16gb-105-distribitor-beyaz.html,Samsung T800 1.90GHz 3GB 16GB 10.5 Distribitör Beyaz,112,Bilgisayarlar > Taşınabilir Bilgisayarlar > Samsung
491,2689,http://www.deveyuku.com/urun/nikon-d7000---18-105mm-lens-dijital-slr-fotograf-makinasi_62422.aspx,Nikon D7000 + 18-105mm Lens Dijital SLR Fotoğraf Makinası,242,Dijital SLR Fotoğraf Makinesi > Resim > NIKON > Nikon D7000 + 18-105mm Lens Dijital SLR Fotoğraf Makinası
492,62,http://www.trdukkan.com/Products-17340-airties-air2411-300mbps-80211b-g-usb-kablosuz-adaptor.html,AIRTIES AIR2411 300Mbps 802.11b/g USB Kablosuz Adaptör,80,Çevre Birimleri > Modemler > AIRTIES
493,999,http://www.bizdeuygun.com/Samsung-Galaxy-Tab-S-SM-T800-Beyaz_214059.html,Samsung Galaxy Tab S SM-T800 Beyaz,112,Bilgisayar > Tablet Bilgisayarlar
494,55,http://www.trdukkan.com/Products-16946-everest-ewn-689n-1-km-acik-alan-300mbps-80211b-g-n-usb-high-power-kablosuz-adaptor-cift-antenli.html,EVEREST EWN-689N 1 Km. Açık Alan 300Mbps 802.11b/g/N USB High Power Kablosuz Adaptör Çift Antenli,204,Çevre Birimleri > Modemler > EVEREST
495,35,http://www.netsiparis.com/canon-cli-526bk-siyah-murekkep-kartus,Canon Cli-526Bk Siyah Mürekkep Kartuş,180,Bilgisayar > Bilgisayar Parçaları > Tüketim Malzemeleri > Kartuşlar > Canon
496,206,http://www.bizdehesapli.com/coolermaster-n200-500w-mini-tower-atx-kasa-urun-N200,CoolerMaster N200 500W Mini Tower ATX KASA,104,Bilgisayar > Bilgisayar Bileşenleri > Bilgisayar Kasaları > CoolerMaster N200 500W Mini Tower ATX KASA
497,59,http://www.bimeks.com.tr/urun/127381/philips-shl3000bl-dj-kafa-bantli-kulaklik-mavi.aspx,Philips SHL3000BL DJ Kafa Bantlı Kulaklık Mavi,266,Bilgi Teknolojileri > Çevre Birimi > Kulaklık / Mikrofon > Philips SHL3000BL DJ Kafa Bantlı Kulaklık Mavi
498,30,http://www.ucuzlukcu.com/urunler/everest-lcd-hr610-hareketli-lcd-tv-aski-aparati-nqzwb/,Everest LCD-HR610 Hareketli Lcd Tv Askı Aparatı,101,Elektronik & TV > Tv Sehpaları Ve Askıları > Tv Askıları
499,128,http://www.hizlial.com/corsair-4gb-value-ddr3-1333mhz-cl9-tek-modul-ram-cmv4gx3m1a1333c9/10351561,Corsair 4GB Value DDR3 1333MHz CL9 Tek Modül Ram (CMV4GX3M1A1333C9),94,Bilgisayar > Bilgisayar Bileşenleri > Ram (Hafıza)
500,19,http://www.kliksa.com/urun/oral-b-eb20-2-precision-clean-dis-fircasi-yedek-basligi/980000113,ORAL-B EB20-2 PRECISION CLEAN DİŞ FIRÇASI YEDEK BAŞLIĞI,33,Kişisel Bakım > Ağız Bakım > Diş Fırçaları
501,13,http://www.ucuzlukcu.com/urunler/addison-hdd-130-mavi-2-5-hdd-kilifi-fxpwa/,Addison HDD-130 Mavi 2.5` Hdd Kılıfı,4,Bilgisayar > Aksesuarlar > HDD Kılıflar
502,62,http://www.bilisimport.com/cooler-master-rr-vtps-28pk-r1-amd--intel-vortex-plus-cpu-fan,Cooler Master RR-VTPS-28PK-R1 Amd + İntel Vortex Plus CPU Fan,141,Aksesuar & Sarf Malz. > Fan > CPU Fanı
503,46,http://www.teknosa.com/urunler/125180369/canon-cli-526bk-siyah-kartus,CANON CLI-526BK SIYAH KARTUS,180,BİLGİSAYAR > SARF MALZEMELERİ > TONER & KARTUŞ
504,319,http://www.deveyuku.com/urun/airties-air5750-1600mbps-4port-kablsz-vdsl2adsl2_167962.aspx,AIRTIES AIR5750 1600Mbps 4PORT KABLSZ VDSL2ADSL2,76,Ağ Ürünleri > Resim > Airties > AIRTIES AIR5750 1600Mbps 4PORT KABLSZ VDSL2ADSL2
505,9,http://www.gold.com.tr/frisby-fcr-40p-usb-2-0-all-in-one-kart-okuyucu_u,Frisby Fcr-40P Usb 2.0 All İn One Kart Okuyucu,187,Bilgisayar > Bilgisayar Aksesuarları > Kart okuyucu
506,170,http://www.vatanbilgisayar.com/pc-battlefield-4-premium-edition.html,PC BATTLEFIELD 4 PREMIUM EDITION,97,Yazılım > Oyunlar > PC > ARAL
507,71,http://www.ucuzlukcu.com/urunler/cooler-master-vortex-plus-intel-lga1366-1156-1155-1150-775-amd-fm2-fm1-am3-am3-am2-940-939-754-islemci-sogutucu-rr-vtps-28pk-r1-dlabg/,Cooler Master Vortex Plus Intel LGA1366/1156/1155/1150/775 - AMD FM2/FM1/AM3+/AM3/AM2/940/939/754 İşlemci Soğutucu (RR-VTPS-28PK-R1),141,Bilgisayar > Bilgisayar Bileşenleri (O.E.M) > Soğutucular / Overclock > İşlemci Soğutucular
508,365,http://www.exa.com.tr/airties/adsl_modemler/airties_5750-358-24147.html,AirTies 5750 ADSL2+/VDSL 1600 Mbps 11 AC Modem,76,Çevre Birimleri > ADSL Modemler
509,1326,http://www.webdenal.com/sapphire-11226-00-40g_630437.html,R9 290x Oc 4gb 512bit Gddr5 16x 11226-00-40g,223,Bilgisayar Ürünleri > Bilgisayar Bileşenleri (OEM) > Ekran Kartı
510,10,http://www.ucuzlukcu.com/urunler/s-link-slx-301-hdmi-to-hdmi-1-5m-altin-uclu-24k-kor-kilif-1-4-ver-3d-kablo-outlet-urun-patdq/,S-link SLX-301 HDMI TO HDMI 1.5m Altın Uçlu 24K + Kor.Kılıf 1.4 Ver. 3D Kablo (Outlet Ürün),176,Outlet > Çevre birimleri > Kablolar
511,33,http://www.webdenal.com/codemasters-ds-colin-mcrae-dirt-2_479362.html,Ds Colin Mcrae Dirt 2,24,Bilgisayar Ürünleri > Bilgisayar Oyunları > Nintendo DS > Yarış
512,35,http://www.gold.com.tr/brother-lc-37-c-mavi-murekkep-kartusu_u,Brother LC-37 C Mavi Mürekkep Kartuşu,54,Bilgisayar > Sarf Malzemeler > Mürekkep - Kartuş
513,437,https://www.tuslagelsin.com/index.php?route=product/product&product_id=1229,AirTies 5750 ADSL2+/VDSL 1600 Mbps 11 AC Modem,76,AirTies 5750 ADSL2+/VDSL 1600 Mbps 11 AC Modem
514,36,http://www.bizdehesapli.com/canon-4540b001-cli-526bk-siyah-kartus-urun-CLI-526,CANON 4540B001 CLI-526BK SIYAH KARTUS,180,Bilgisayar > Yazıcı/Tarayıcı/Fax > Mürekkep Kartuşları > CANON 4540B001 CLI-526BK SIYAH KARTUS
515,18,http://www.kliksa.com/urun/fakir-tip-g-sms-toz-torbasi-5-li-paket-/902168220,FAKİR TİP-G S.M.S. TOZ TORBASI (5 Lİ PAKET),125,Elektrikli Ev Aletleri > Süpürge > Elektrikli Süpürge
516,24,"http://www.istanbulbilisim.com.tr/addison-ip-262-pembe-7-tablet-pc-kilifi-standli-fiyati,102733.html",Addison IP-262 Pembe 7 Tablet Pc Kılıfı Standlı,216,Tablet Aksesuar > Kılıf
517,101,http://www.netsiparis.com/goldmaster-cab-150-hdmi-kablo,Goldmaster CAB-150 HDMI Kablo,106,Bilgisayar > Bilgisayar Yan Ürünleri > Kablolar > HDMI Kablolar > Goldmaster
518,78,http://www.vatanbilgisayar.com/asus-rt-n10e-150mbps-kablosuz-4-port-router-_-access-point.html,ASUS RT-N10E 150MBPS KABLOSUZ 4 PORT ROUTER / ACCESS POINT,213,Network Ürünleri > Network Aksesuarları > Router > ASUS
519,340,https://www.tuslagelsin.com/index.php?route=product/product&product_id=774,Xigmatek CPA-070BCD-U42 700W 82 Plus Bronze PSU,225,Xigmatek CPA-070BCD-U42 700W 82 Plus Bronze PSU
520,29,http://www.teknosa.com/urunler/125044696/targus-thd45503-universal7-8-inch-tablet-folio-kil,TARGUS THD45503 UNIVERSAL7-8 INCH TABLET FOLIO KILIF-KIRMIZI,2,BİLGİSAYAR > TABLET PC AKSESUARI
521,1749,http://www.gold.com.tr/sony-xperia-z2-beyaz-cep-telefonu_u,Sony Xperia Z2 Beyaz Cep Telefonu,93,Telefon > Cep Telefonu > Akıllı Telefonlar
522,651,http://www.netsiparis.com/corsair-2-5-ssd-240gb-cssd-f240gbgs-bk-force-gs-sata3-read-555mb-s-write-525mb-s-bracket,Corsair 2.5 SSD 240GB CSSD-F240GBGS-BK FORCE GS SATA3 READ:555MB/S WRITE:525MB/S BRACKET,197,Bilgisayar > Bilgisayar Parçaları > Sabit / Taşınabilir Disk > Ssd Harddisk > Corsair
523,99,http://www.teknosa.com/urunler/110361429/sony-nwzb173l-cev-4-gb-mavi-mp3-player,SONY NWZB173L CEV 4 GB MAVİ MP3 PLAYER,177,MP3 > MP3 ÇALAR
524,1620,http://www.incehesap.com/sony-xperia-z2-beyaz-fiyati-25017/,Sony Xperia Z2 Beyaz Cep Telefonu,93,Telefon > Cep Telefonu
525,249,http://www.vatanbilgisayar.com/asus-rp-ac52-300mbps-433mbps-kablosuz-n-range-extender.html,ASUS RP-AC52 300MBPS-433MBPS KABLOSUZ-N RANGE EXTENDER,261,Network Ürünleri > Network Aksesuarları > Range Extender > ASUS
526,57,http://www.vatanbilgisayar.com/mh-61-battery-charger-for-en-el5.html,NIKON MH-61 Battery charger for EN-EL5,188,Tüketici Elektroniği > Aksesuarlar > Diğer > NIKON
527,349,http://www.webdenal.com/corsair-cw-9060009-ww_521083.html,"Cpu Cooler - Cw-9060009-ww Hydro Series H100i, Compatible With Intel (lga115/1156, Lga1366, Lga2011) And Amd (am2/am2+, Am3/am3+, Fm1",16,Bilgisayar Ürünleri > Bilgisayar Bileşenleri (OEM) > Soğutucular / Fanlar
528,26,http://www.vatanbilgisayar.com/ip-262-pembe-7-tablet-kilifi.html,"IP-262 PEMBE 7"" TABLET KILIFI",216,Aksesuar Ürünleri > Çantalar ve Kılıflar > Tablet Kılıfları > ADDISON
529,61,http://www.eksenbilgisayar.com/store/ProductDetails.aspx?productid=94674,OKI 5720-5790 Siyah Şerit (44173405),105,Tüketim Ürünleri > Sarf Malzemeler > Toner
530,1308,"http://www.istanbulbilisim.com.tr/hp-pavilion-k0w08ea-convertible-ultrabook-fiyati,144563.html",Hp Pavilion K0W08EA Convertible Ultrabook,36,Ultrabook > HP
531,16,http://www.bizdehesapli.com/snopy-sn-50-microfonlu-kulaklik-urun-SN-50,SNOPY SN-50 Microfonlu Kulaklık,121,Bilgisayar > Çevre Birimleri > Kulaklıklar > SNOPY SN-50 Microfonlu Kulaklık
532,6700,http://www.bizdeuygun.com/Sony-NEX-VG30EH_157573.html,Sony NEX-VG30EH,254,Kamera
533,1619,http://www.netsiparis.com/samsung-galaxy-alpha-g850fq-32-gb,Samsung Galaxy Alpha G850FQ 32 GB,9,Elektronik/TV > Telefonlar > Akıllı Telefon > Samsung
534,139,http://www.gold.com.tr/logitech-g230-981-000540-gaming-headset_u,Logitech G230 981-000540 Gaming Headset,212,Oyun - Hobi > Oyun > Oyun Aksesuarları > Oyun Kulaklık
535,437,http://www.ucuzlukcu.com/urunler/asus-me176cx-1b008a-1-33ghz-8gb-ips-7-tablet-oklxp/,Asus ME176CX-1B008A 1.33Ghz 8GB IPS 7 Tablet,186,Bilgisayar > Tablet > Tablet Pc
536,322,http://www.vatanbilgisayar.com/rh-12-yagli-radyator-halojenli.html,RH 12 YAĞLI RADYATÖR (HALOJENLİ),183,Küçük Ev Aletleri > Isıtıcılar > FAKIR
537,2513,http://www.bedavacim.com.tr/Nikon-D7000-8-GB-HAFIZA-KARTI-cANTA-HEDiYELi-18-105mm-VR-Lens_13833.html,Nikon D7000 + 8 GB HAFIZA KARTI + ÇANTA HEDİYELİ +18-105mm VR Lens,242,Fotoğraf-Kamera > SLR Fotoğraf Makineleri
538,287,http://www.vatanbilgisayar.com/phaser-6121mfp-yuksek-kapasiteli-siyah-toner.html,Phaser 6121MFP Yüksek Kapasiteli Siyah Toner 106R01476,68,Tüketim Malzemeleri > Toner > XEROX
539,2252,http://www.buroteknik.com/en-ucuz-samsung-ue-48h6270-48-inc-3d-led-tv-fiyati-ozellikleri_145307.html,"Samsung UE-48H6270 48"" 200Hz 3D Smart WiFi Full HD LED Televizyon",87,Elektronik Televizyon > Televizyon > LED Televizyon
540,149,http://www.hizlial.com/zalman-cnps11x-performa-lga7751155115613662011-am2am2am3-120mm-fan-islemci-sogutucu/10357850,Zalman CNPS11X Performa LGA775/1155/1156/1366/2011 & AM2/AM2+/AM3 120mm Fan Işlemci Soğutucu,203,Bilgisayar > Bilgisayar Bileşenleri > İşlemci Soğutucuları
541,490,http://www.deveyuku.com/urun/tefal-gv8930-pro-express-total-auto-control-buhar-jeneratoru-utu_106849.aspx,Tefal GV8930 Pro Express Total Auto Control Buhar Jeneratörü Ütü,178,Ütüler > Resim > Tefal > Tefal GV8930 Pro Express Total Auto Control Buhar Jeneratörü Ütü
542,109,http://www.kliksa.com/urun/hp-940xl-siyah-murekkep-kartusu-c4906ae-c4906a/900380801,HP 940XL Siyah Mürekkep Kartuşu C4906AE / C4906A,172,Bilgisayar > Yazıcılar > Kartuş-Toner-Drum
543,64,http://www.ucuzlukcu.com/urunler/energizer-lcaechaa15-cl-hdmi-to-hdmi-kablo-qxryl/,Energizer LCAECHAA15 CL HDMI TO HDMI Kablo,281,Bilgisayar > Sarf Malzemeleri > Kablolar > Görüntü Kabloları
544,2760,http://www.worldteknoloji.com/Products-27155-apple-iphone-6-plus-bar-space-gray-8mp-55--16gb-distributor.html,Apple İphone 6 Plus Bar Space Gray 8mp 5.5 16Gb Distribütör,48,Cep Telefonları > Apple
545,28,http://www.webdenal.com/s-link-slx-35a_740820.html,Slx-35a Usb 3.0 Internal,235,Fotoğraf / Elektronik > Hafıza Kartı > Kart Okuyucular
546,214,"http://www.hemensepet.com/U213387,5566,195-philips-203v5lsb26-62-led-5ms-siyah-d-sub-monitor-led-philips.htm",19.5 PHILIPS 203V5LSB26/62 LED 5MS SİYAH D-SUB,31,Bilgisayar > Çevre Birimleri > Monitör > Monitör - LED
547,1362,http://www.birnumaram.com/Samsung-G850F-Galaxy-Alpha-Cep-Telefonu_158777.html,Samsung G850 Galaxy Alpha Cep Telefonu,9,Telefon - İletişim > Cep Telefonları
548,234,http://www.telepanya.com/asp/product/79862/HP-Deskjet-2645-D4H22C-Cok-Fonksiyonlu-Yazici,HP Deskjet 2645 D4H22C Çok Fonksiyonlu Yazıcı,40,İnkjet Çok Fonk. > HP
549,1729,http://www.hizlial.com/apple-ipad-air-2-97-64gb-tablet-mh182tua-gold/10516131,"Apple iPad Air 2 9,7'' 64GB Tablet MH182TU/A Gold",246,Bilgisayar > Tablet & Aksesuarları > Tablet
550,46,http://www.teknolojiankara.com/Products-URUN2081917-roadstar-rdh654p-oto-hoparl214r.html,ROADSTAR RDH654P OTO HOPARLÖR,226,Oto Ses Görüntü > Oto Hoparlörü > ROADSTAR
551,49,http://www.ucuzlukcu.com/urunler/x360-medal-of-honor-warfighter-imayz/,X360 MEDAL OF HONOR WARFIGHTER,62,Bilgisayar > Yazılım Ürünleri > Oyunlar > XBox 360 Oyunları
552,289,"http://www.istanbulbilisim.com.tr/xigmatek-cpa-070bcd-u42-700w-82plus-bronze-power-supply-fiyati,142017.html",Xigmatek CPA-070BCD-U42 700W 82Plus Bronze Power Supply,225,Power Supply > XİGMATEK
553,249,http://www.vatanbilgisayar.com/philips-gc-4860_37-azur-utu-2600-w.html,PHILIPS GC 4860/37 AZUR ÜTÜ (2600 W),145,Küçük Ev Aletleri > Ütüler > PHILIPS
554,2084,http://www.ucuzlukcu.com/urunler/samsung-ue-48h6270-led-televizyon-izkof/,Samsung UE-48H6270 LED Televizyon,87,Elektronik & TV > Ses & Görüntü Sistemleri > Televizyonlar
555,94,http://www.vatanbilgisayar.com/nwzb183bcew-4-gb-walkman-mp3-calar.html,SONY NWZB183B.CEW 4 GB WALKMAN MP3 ÇALAR,249,Tüketici Elektroniği > MP3 Çalar > Mp3 > SONY
556,533,http://www.hizlial.com/xerox-phaser-7100-std-kapasite-magenta-toner-kartusu-106r02607/10530524,Xerox Phaser 7100 Std. Kapasite Magenta Toner Kartuşu 106R02607,259,Bilgisayar > Yazıcı & Sarf Malzemeleri > Sarf Malzemeleri > Toner
557,209,http://www.webdenal.com/hp-d4h22c_618621.html,D4h22c Deskjet Ink Adv.2645 Aıo Yaz/tar/fot/fax,40,Bilgisayar Ürünleri > Yazıcı/Tarayıcı > Çok Fonksiyonlu Mürekkepli
558,2776,http://www.buroteknik.com/apple-iphone-6-plus-16gb-5-5-uzay-grisi-cep-telefonu-d_149777.html,"Apple iPhone 6 Plus 16GB 5.5"" Uzay Grisi Cep Telefonu - Distribütör",48,Telefon > iPhone
559,109,"http://www.mediamarkt.com.tr/mcs/product/CANON-CLI-521-Multipack-Kartuş-Paketi-Mavi-Kırmızı-Sarı,103452,504965,828599.html?langId=-14",CANON CLI-521 Multipack Kartuş Paketi Mavi-Kırmızı-Sarı,190,Bilgisayar > Ofis Malzemeleri > Kartuşlar
560,1709,http://www.webdensiparis.com/urun/lg-pw700-bluetooth-led-projektor_1166884.aspx?CatId=11853,LG PW700 Bluetooth LED Projektör,247,Elektronik ve Televizyon > Projeksiyon Cihazları
561,8999,http://www.gold.com.tr/lg-65ub980v-ultra-hd-3d-smart-led-tv_u,LG 65UB980V Ultra HD 3D Smart LED TV - 2 Adet 3D Gözlük Hediye...,75,Elektronik > Televizyon > Televizyonlar
562,1210,http://www.aynigunkargo.com/mf6140dn-lazer-cok-fonk.-yaz/tar/fot/fax-–-a4,Mf6140Dn Lazer Çok Fonk. Yaz/Tar/Fot/Fax – A4,18,Bilgisayar > Yazıcı/Tarayıcı/Faks/Fotokopi > Yazıcı > Siyah Beyaz Lazer Yazıcılar
563,229,"http://www.mediamarkt.com.tr/mcs/product/GOLDMASTER-Ranger-HD-PLUS-PVR-Dijital-Uydu-Alıcısı,103452,465033,1360073.html?langId=-14",GOLDMASTER Ranger HD PLUS PVR Dijital Uydu Alıcısı,53,Tv & Ses > Uydu Sistemleri > Uydu Alıcılar
